2008,11,20,AA,Buy,100,
2008,11,28,AA,Sell,100,
2009,2,17,AA,Buy,100,
2009,2,24,AA,Sell,100,
2009,3,30,AA,Buy,100,
2009,4,6,AA,Sell,100,
2008,11,6,AES,Buy,100,
2008,11,13,AES,Sell,100,
2008,11,20,AES,Buy,100,
2008,11,28,AES,Sell,100,
2008,12,1,AES,Buy,100,
2008,12,8,AES,Sell,100,
2008,12,4,AES,Buy,100,
2008,12,11,AES,Sell,100,
2009,2,20,AES,Buy,100,
2009,2,27,AES,Sell,100,
2008,9,15,AIG,Buy,100,
2008,9,22,AIG,Sell,100,
2009,2,10,AIV,Buy,100,
2009,2,18,AIV,Sell,100,
2009,4,13,AIV,Buy,100,
2009,4,20,AIV,Sell,100,
2009,4,27,AIV,Buy,100,
2009,5,4,AIV,Sell,100,
2008,1,3,AMD,Buy,100,
2008,1,10,AMD,Sell,100,
2008,1,22,AMD,Buy,100,
2008,1,29,AMD,Sell,100,
2008,2,6,AMD,Buy,100,
2008,2,13,AMD,Sell,100,
2008,3,3,AMD,Buy,100,
2008,3,10,AMD,Sell,100,
2008,5,7,AMD,Buy,100,
2008,5,14,AMD,Sell,100,
2008,5,23,AMD,Buy,100,
2008,6,2,AMD,Sell,100,
2008,6,11,AMD,Buy,100,
2008,6,18,AMD,Sell,100,
2008,6,20,AMD,Buy,100,
2008,6,27,AMD,Sell,100,
2009,11,20,AMD,Buy,100,
2009,11,30,AMD,Sell,100,
2009,11,24,AMD,Buy,100,
2009,12,2,AMD,Sell,100,
2009,11,27,AMD,Buy,100,
2009,12,4,AMD,Sell,100,
2008,10,15,AN,Buy,100,
2008,10,22,AN,Sell,100,
2008,10,21,AN,Buy,100,
2008,10,28,AN,Sell,100,
2008,11,14,AN,Buy,100,
2008,11,21,AN,Sell,100,
2009,1,20,BAC,Buy,100,
2009,1,27,BAC,Sell,100,
2009,1,29,BAC,Buy,100,
2009,2,5,BAC,Sell,100,
2009,3,19,BAC,Buy,100,
2009,3,26,BAC,Sell,100,
2009,3,30,BAC,Buy,100,
2009,4,6,BAC,Sell,100,
2008,11,19,BSX,Buy,100,
2008,11,26,BSX,Sell,100,
2009,3,2,BSX,Buy,100,
2009,3,9,BSX,Sell,100,
2009,3,5,BSX,Buy,100,
2009,3,12,BSX,Sell,100,
2008,11,19,C,Buy,100,
2008,11,26,C,Sell,100,
2008,12,1,C,Buy,100,
2008,12,8,C,Sell,100,
2008,12,22,C,Buy,100,
2008,12,30,C,Sell,100,
2009,1,9,C,Buy,100,
2009,1,16,C,Sell,100,
2008,10,15,CBG,Buy,100,
2008,10,22,CBG,Sell,100,
2008,11,5,CBG,Buy,100,
2008,11,12,CBG,Sell,100,
2008,11,10,CBG,Buy,100,
2008,11,17,CBG,Sell,100,
2009,4,27,CBG,Buy,100,
2009,5,4,CBG,Sell,100,
2009,5,21,CBG,Buy,100,
2009,5,29,CBG,Sell,100,
2009,5,27,CBG,Buy,100,
2009,6,3,CBG,Sell,100,
2008,11,12,CBS,Buy,100,
2008,11,19,CBS,Sell,100,
2009,1,20,CBS,Buy,100,
2009,1,27,CBS,Sell,100,
2009,1,22,CBS,Buy,100,
2009,1,29,CBS,Sell,100,
2009,5,13,CBS,Buy,100,
2009,5,20,CBS,Sell,100,
2009,5,21,CBS,Buy,100,
2009,5,29,CBS,Sell,100,
2009,5,27,CBS,Buy,100,
2009,6,3,CBS,Sell,100,
2009,6,22,CBS,Buy,100,
2009,6,29,CBS,Sell,100,
2009,6,30,CBS,Buy,100,
2009,7,8,CBS,Sell,100,
2008,11,20,DFS,Buy,100,
2008,11,28,DFS,Sell,100,
2009,2,17,DFS,Buy,100,
2009,2,24,DFS,Sell,100,
2009,3,19,DFS,Buy,100,
2009,3,26,DFS,Sell,100,
2009,3,27,DFS,Buy,100,
2009,4,3,DFS,Sell,100,
2008,10,17,DHI,Buy,100,
2008,10,24,DHI,Sell,100,
2008,10,21,DHI,Buy,100,
2008,10,28,DHI,Sell,100,
2008,11,3,DHI,Buy,100,
2008,11,10,DHI,Sell,100,
2008,11,7,DHI,Buy,100,
2008,11,14,DHI,Sell,100,
2008,11,28,DHI,Buy,100,
2008,12,5,DHI,Sell,100,
2008,12,23,DHI,Buy,100,
2008,12,31,DHI,Sell,100,
2009,1,14,DHI,Buy,100,
2009,1,22,DHI,Sell,100,
2009,1,29,DHI,Buy,100,
2009,2,5,DHI,Sell,100,
2009,3,6,DHI,Buy,100,
2009,3,13,DHI,Sell,100,
2008,11,20,DNR,Buy,100,
2008,11,28,DNR,Sell,100,
2009,3,2,DOW,Buy,100,
2009,3,9,DOW,Sell,100,
2009,3,5,DOW,Buy,100,
2009,3,12,DOW,Sell,100,
2009,3,9,DOW,Buy,100,
2009,3,16,DOW,Sell,100,
2008,11,19,EXPE,Buy,100,
2008,11,26,EXPE,Sell,100,
2009,3,4,EXPE,Buy,100,
2009,3,11,EXPE,Sell,100,
2008,5,23,F,Buy,100,
2008,6,2,F,Sell,100,
2009,9,17,F,Buy,100,
2009,9,24,F,Sell,100,
2009,10,1,F,Buy,100,
2009,10,8,F,Sell,100,
2009,10,28,F,Buy,100,
2009,11,4,F,Sell,100,
2008,7,7,FHN,Buy,100,
2008,7,14,FHN,Sell,100,
2008,7,9,FHN,Buy,100,
2008,7,16,FHN,Sell,100,
2009,1,12,FITB,Buy,100,
2009,1,20,FITB,Sell,100,
2009,5,21,FITB,Buy,100,
2009,5,29,FITB,Sell,100,
2009,5,27,FITB,Buy,100,
2009,6,3,FITB,Sell,100,
2009,6,2,FITB,Buy,100,
2009,6,9,FITB,Sell,100,
2009,6,17,FITB,Buy,100,
2009,6,24,FITB,Sell,100,
2009,6,22,FITB,Buy,100,
2009,6,29,FITB,Sell,100,
2009,7,2,FITB,Buy,100,
2009,7,10,FITB,Sell,100,
2009,7,21,FITB,Buy,100,
2009,7,28,FITB,Sell,100,
2008,11,20,FTR,Buy,100,
2008,11,28,FTR,Sell,100,
2009,3,2,FTR,Buy,100,
2009,3,9,FTR,Sell,100,
2009,4,20,FTR,Buy,100,
2009,4,27,FTR,Sell,100,
2009,6,10,FTR,Buy,100,
2009,6,17,FTR,Sell,100,
2009,6,15,FTR,Buy,100,
2009,6,22,FTR,Sell,100,
2009,7,6,FTR,Buy,100,
2009,7,13,FTR,Sell,100,
2009,8,11,FTR,Buy,100,
2009,8,18,FTR,Sell,100,
2009,8,14,FTR,Buy,100,
2009,8,21,FTR,Sell,100,
2009,9,8,FTR,Buy,100,
2009,9,15,FTR,Sell,100,
2008,11,19,GCI,Buy,100,
2008,11,26,GCI,Sell,100,
2009,1,22,GCI,Buy,100,
2009,1,29,GCI,Sell,100,
2009,1,29,GCI,Buy,100,
2009,2,5,GCI,Sell,100,
2009,3,4,GE,Buy,100,
2009,3,11,GE,Sell,100,
2008,9,29,GNW,Buy,100,
2008,10,6,GNW,Sell,100,
2008,10,6,GNW,Buy,100,
2008,10,13,GNW,Sell,100,
2009,6,30,GNW,Buy,100,
2009,7,8,GNW,Sell,100,
2009,7,28,GNW,Buy,100,
2009,8,4,GNW,Sell,100,
2009,7,31,GNW,Buy,100,
2009,8,7,GNW,Sell,100,
2008,11,10,GT,Buy,100,
2008,11,17,GT,Sell,100,
2009,1,12,GT,Buy,100,
2009,1,20,GT,Sell,100,
2009,2,10,GT,Buy,100,
2009,2,18,GT,Sell,100,
2009,3,27,GT,Buy,100,
2009,4,3,GT,Sell,100,
2008,6,11,HBAN,Buy,100,
2008,6,18,HBAN,Sell,100,
2008,7,21,HBAN,Buy,100,
2008,7,28,HBAN,Sell,100,
2008,7,24,HBAN,Buy,100,
2008,7,31,HBAN,Sell,100,
2008,7,28,HBAN,Buy,100,
2008,8,4,HBAN,Sell,100,
2008,8,21,HBAN,Buy,100,
2008,8,28,HBAN,Sell,100,
2008,10,9,HBAN,Buy,100,
2008,10,16,HBAN,Sell,100,
2008,10,13,HBAN,Buy,100,
2008,10,20,HBAN,Sell,100,
2008,11,19,HBAN,Buy,100,
2008,11,26,HBAN,Sell,100,
2008,12,1,HBAN,Buy,100,
2008,12,8,HBAN,Sell,100,
2008,12,15,HBAN,Buy,100,
2008,12,22,HBAN,Sell,100,
2008,12,22,HBAN,Buy,100,
2008,12,30,HBAN,Sell,100,
2009,1,9,HBAN,Buy,100,
2009,1,16,HBAN,Sell,100,
2008,11,19,HIG,Buy,100,
2008,11,26,HIG,Sell,100,
2008,12,1,HIG,Buy,100,
2008,12,8,HIG,Sell,100,
2009,2,20,HIG,Buy,100,
2009,2,27,HIG,Sell,100,
2009,2,27,HIG,Buy,100,
2009,3,6,HIG,Sell,100,
2009,3,16,HIG,Buy,100,
2009,3,23,HIG,Sell,100,
2008,11,17,HST,Buy,100,
2008,11,24,HST,Sell,100,
2008,12,1,HST,Buy,100,
2008,12,8,HST,Sell,100,
2008,12,4,HST,Buy,100,
2008,12,11,HST,Sell,100,
2008,12,11,HST,Buy,100,
2008,12,18,HST,Sell,100,
2008,12,15,HST,Buy,100,
2008,12,22,HST,Sell,100,
2008,12,29,HST,Buy,100,
2009,1,6,HST,Sell,100,
2009,1,12,HST,Buy,100,
2009,1,20,HST,Sell,100,
2009,4,27,HST,Buy,100,
2009,5,4,HST,Sell,100,
2009,2,13,IP,Buy,100,
2009,2,23,IP,Sell,100,
2009,4,7,IP,Buy,100,
2009,4,15,IP,Sell,100,
2008,10,6,IPG,Buy,100,
2008,10,13,IPG,Sell,100,
2009,10,2,IPG,Buy,100,
2009,10,9,IPG,Sell,100,
2009,10,7,IPG,Buy,100,
2009,10,14,IPG,Sell,100,
2009,10,12,IPG,Buy,100,
2009,10,19,IPG,Sell,100,
2009,10,15,IPG,Buy,100,
2009,10,22,IPG,Sell,100,
2009,11,17,IPG,Buy,100,
2009,11,24,IPG,Sell,100,
2008,10,9,JBL,Buy,100,
2008,10,16,JBL,Sell,100,
2008,11,12,JBL,Buy,100,
2008,11,19,JBL,Sell,100,
2008,11,14,JBL,Buy,100,
2008,11,21,JBL,Sell,100,
2009,1,9,JBL,Buy,100,
2009,1,16,JBL,Sell,100,
2009,4,20,JBL,Buy,100,
2009,4,27,JBL,Sell,100,
2009,6,17,JBL,Buy,100,
2009,6,24,JBL,Sell,100,
2009,7,7,JBL,Buy,100,
2009,7,14,JBL,Sell,100,
2008,10,7,JDSU,Buy,100,
2008,10,14,JDSU,Sell,100,
2008,10,14,JDSU,Buy,100,
2008,10,21,JDSU,Sell,100,
2009,9,29,JDSU,Buy,100,
2009,10,6,JDSU,Sell,100,
2009,10,1,JDSU,Buy,100,
2009,10,8,JDSU,Sell,100,
2009,10,16,JDSU,Buy,100,
2009,10,23,JDSU,Sell,100,
2008,10,9,KEY,Buy,100,
2008,10,16,KEY,Sell,100,
2008,11,20,KEY,Buy,100,
2008,11,28,KEY,Sell,100,
2009,1,12,KEY,Buy,100,
2009,1,20,KEY,Sell,100,
2009,1,14,KEY,Buy,100,
2009,1,22,KEY,Sell,100,
2009,2,3,KEY,Buy,100,
2009,2,10,KEY,Sell,100,
2009,2,10,KEY,Buy,100,
2009,2,18,KEY,Sell,100,
2009,2,17,KEY,Buy,100,
2009,2,24,KEY,Sell,100,
2009,3,2,KEY,Buy,100,
2009,3,9,KEY,Sell,100,
2009,4,8,KEY,Buy,100,
2009,4,16,KEY,Sell,100,
2009,4,22,KEY,Buy,100,
2009,4,29,KEY,Sell,100,
2009,4,27,KEY,Buy,100,
2009,5,4,KEY,Sell,100,
2009,5,5,KEY,Buy,100,
2009,5,12,KEY,Sell,100,
2009,5,7,KEY,Buy,100,
2009,5,14,KEY,Sell,100,
2009,9,17,KEY,Buy,100,
2009,9,24,KEY,Sell,100,
2009,3,30,KIM,Buy,100,
2009,4,6,KIM,Sell,100,
2008,11,20,KMX,Buy,100,
2008,11,28,KMX,Sell,100,
2008,12,1,KMX,Buy,100,
2008,12,8,KMX,Sell,100,
2008,10,24,LEN,Buy,100,
2008,10,31,LEN,Sell,100,
2008,11,12,LEN,Buy,100,
2008,11,19,LEN,Sell,100,
2008,12,1,LEN,Buy,100,
2008,12,8,LEN,Sell,100,
2009,1,20,LEN,Buy,100,
2009,1,27,LEN,Sell,100,
2009,1,22,LEN,Buy,100,
2009,1,29,LEN,Sell,100,
2009,2,18,LEN,Buy,100,
2009,2,25,LEN,Sell,100,
2009,2,27,LEN,Buy,100,
2009,3,6,LEN,Sell,100,
2008,11,20,LNC,Buy,100,
2008,11,28,LNC,Sell,100,
2009,3,3,LNC,Buy,100,
2009,3,10,LNC,Sell,100,
2009,3,5,LNC,Buy,100,
2009,3,12,LNC,Sell,100,
2009,3,30,LNC,Buy,100,
2009,4,6,LNC,Sell,100,
2009,4,2,LNC,Buy,100,
2009,4,9,LNC,Sell,100,
2008,5,16,LSI,Buy,100,
2008,5,23,LSI,Sell,100,
2008,6,11,LSI,Buy,100,
2008,6,18,LSI,Sell,100,
2008,6,18,LSI,Buy,100,
2008,6,25,LSI,Sell,100,
2008,6,23,LSI,Buy,100,
2008,6,30,LSI,Sell,100,
2008,7,25,LSI,Buy,100,
2008,8,1,LSI,Sell,100,
2008,7,31,LSI,Buy,100,
2008,8,7,LSI,Sell,100,
2008,8,5,LSI,Buy,100,
2008,8,12,LSI,Sell,100,
2008,8,29,LSI,Buy,100,
2008,9,8,LSI,Sell,100,
2009,3,3,LTD,Buy,100,
2009,3,10,LTD,Sell,100,
2009,3,5,LTD,Buy,100,
2009,3,12,LTD,Sell,100,
2009,2,2,LUV,Buy,100,
2009,2,9,LUV,Sell,100,
2009,2,17,LUV,Buy,100,
2009,2,24,LUV,Sell,100,
2009,4,3,LUV,Buy,100,
2009,4,13,LUV,Sell,100,
2009,4,7,LUV,Buy,100,
2009,4,15,LUV,Sell,100,
2009,4,27,LUV,Buy,100,
2009,5,4,LUV,Sell,100,
2009,4,30,LUV,Buy,100,
2009,5,7,LUV,Sell,100,
2009,5,13,LUV,Buy,100,
2009,5,20,LUV,Sell,100,
2009,5,20,LUV,Buy,100,
2009,5,28,LUV,Sell,100,
2009,6,3,LUV,Buy,100,
2009,6,10,LUV,Sell,100,
2009,7,21,LUV,Buy,100,
2009,7,28,LUV,Sell,100,
2008,11,18,M,Buy,100,
2008,11,25,M,Sell,100,
2008,12,1,M,Buy,100,
2008,12,8,M,Sell,100,
2009,3,5,M,Buy,100,
2009,3,12,M,Sell,100,
2009,2,12,MAS,Buy,100,
2009,2,20,MAS,Sell,100,
2009,3,30,MAS,Buy,100,
2009,4,6,MAS,Sell,100,
2008,1,23,MSI,Buy,100,
2008,1,30,MSI,Sell,100,
2008,2,5,MSI,Buy,100,
2008,2,12,MSI,Sell,100,
2008,1,3,MU,Buy,100,
2008,1,10,MU,Sell,100,
2008,2,6,MU,Buy,100,
2008,2,13,MU,Sell,100,
2008,2,8,MU,Buy,100,
2008,2,15,MU,Sell,100,
2008,3,4,MU,Buy,100,
2008,3,11,MU,Sell,100,
2008,3,6,MU,Buy,100,
2008,3,13,MU,Sell,100,
2008,6,26,MU,Buy,100,
2008,7,3,MU,Sell,100,
2009,8,14,MU,Buy,100,
2009,8,21,MU,Sell,100,
2009,9,2,MU,Buy,100,
2009,9,10,MU,Sell,100,
2009,10,28,MU,Buy,100,
2009,11,4,MU,Sell,100,
2009,10,30,MU,Buy,100,
2009,11,6,MU,Sell,100,
2008,10,23,MYL,Buy,100,
2008,10,30,MYL,Sell,100,
2008,10,9,NVDA,Buy,100,
2008,10,16,NVDA,Sell,100,
2008,10,22,NVDA,Buy,100,
2008,10,29,NVDA,Sell,100,
2008,11,18,NVDA,Buy,100,
2008,11,25,NVDA,Sell,100,
2008,12,1,NVDA,Buy,100,
2008,12,8,NVDA,Sell,100,
2009,2,18,NWL,Buy,100,
2009,2,25,NWL,Sell,100,
2009,3,24,NWL,Buy,100,
2009,3,31,NWL,Sell,100,
2009,4,7,NWL,Buy,100,
2009,4,15,NWL,Sell,100,
2008,11,17,NWSA,Buy,100,
2008,11,24,NWSA,Sell,100,
2009,1,23,NWSA,Buy,100,
2009,1,30,NWSA,Sell,100,
2009,1,29,NWSA,Buy,100,
2009,2,5,NWSA,Sell,100,
2009,3,27,NWSA,Buy,100,
2009,4,3,NWSA,Sell,100,
2009,10,20,PCS,Buy,100,
2009,10,27,PCS,Sell,100,
2009,10,23,PCS,Buy,100,
2009,10,30,PCS,Sell,100,
2009,12,8,PCS,Buy,100,
2009,12,15,PCS,Sell,100,
2009,3,3,PFG,Buy,100,
2009,3,10,PFG,Sell,100,
2009,3,5,PFG,Buy,100,
2009,3,12,PFG,Sell,100,
2008,7,15,RF,Buy,100,
2008,7,22,RF,Sell,100,
2009,1,14,RF,Buy,100,
2009,1,22,RF,Sell,100,
2009,4,20,RF,Buy,100,
2009,4,27,RF,Sell,100,
2009,3,3,RRD,Buy,100,
2009,3,10,RRD,Sell,100,
2008,3,3,S,Buy,100,
2008,3,10,S,Sell,100,
2008,3,6,S,Buy,100,
2008,3,13,S,Sell,100,
2008,3,10,S,Buy,100,
2008,3,17,S,Sell,100,
2008,9,15,S,Buy,100,
2008,9,22,S,Sell,100,
2008,9,22,S,Buy,100,
2008,9,29,S,Sell,100,
2008,10,9,SLM,Buy,100,
2008,10,16,SLM,Sell,100,
2008,11,17,SLM,Buy,100,
2008,11,24,SLM,Sell,100,
2009,2,26,SLM,Buy,100,
2009,3,5,SLM,Sell,100,
2008,11,19,SNDK,Buy,100,
2008,11,26,SNDK,Sell,100,
2009,2,19,STI,Buy,100,
2009,2,26,STI,Sell,100,
2008,10,27,STX,Buy,100,
2008,11,3,STX,Sell,100,
2008,11,6,STX,Buy,100,
2008,11,13,STX,Sell,100,
2009,5,13,STX,Buy,100,
2009,5,20,STX,Sell,100,
2008,10,3,TER,Buy,100,
2008,10,10,TER,Sell,100,
2009,6,16,TER,Buy,100,
2009,6,23,TER,Sell,100,
2009,7,2,TER,Buy,100,
2009,7,10,TER,Sell,100,
2008,10,24,TIE,Buy,100,
2008,10,31,TIE,Sell,100,
2008,11,18,TIE,Buy,100,
2008,11,25,TIE,Sell,100,
2009,1,14,TIE,Buy,100,
2009,1,22,TIE,Sell,100,
2009,1,20,TIE,Buy,100,
2009,1,27,TIE,Sell,100,
2009,2,20,TIE,Buy,100,
2009,2,27,TIE,Sell,100,
2009,4,20,TIE,Buy,100,
2009,4,27,TIE,Sell,100,
2008,11,10,TSN,Buy,100,
2008,11,17,TSN,Sell,100,
2008,11,28,TSN,Buy,100,
2008,12,5,TSN,Sell,100,
2008,12,11,TSN,Buy,100,
2008,12,18,TSN,Sell,100,
2008,12,15,TSN,Buy,100,
2008,12,22,TSN,Sell,100,
2008,11,20,TSO,Buy,100,
2008,11,28,TSO,Sell,100,
2009,3,9,TWC,Buy,100,
2009,3,16,TWC,Sell,100,
2009,2,4,TXT,Buy,100,
2009,2,11,TXT,Sell,100,
2009,2,10,TXT,Buy,100,
2009,2,18,TXT,Sell,100,
2008,10,30,WIN,Buy,100,
2008,11,6,WIN,Sell,100,
2009,3,2,WIN,Buy,100,
2009,3,9,WIN,Sell,100,
2008,10,22,WYN,Buy,100,
2008,10,29,WYN,Sell,100,
2008,11,10,WYN,Buy,100,
2008,11,17,WYN,Sell,100,
2009,1,12,WYN,Buy,100,
2009,1,20,WYN,Sell,100,
2009,1,20,WYN,Buy,100,
2009,1,27,WYN,Sell,100,
2009,1,29,WYN,Buy,100,
2009,2,5,WYN,Sell,100,
2008,10,9,XL,Buy,100,
2008,10,16,XL,Sell,100,
2008,11,12,XL,Buy,100,
2008,11,19,XL,Sell,100,
2008,11,11,XRX,Buy,100,
2008,11,18,XRX,Sell,100,
2008,11,28,XRX,Buy,100,
2008,12,5,XRX,Sell,100,
2008,12,4,XRX,Buy,100,
2008,12,11,XRX,Sell,100,
2009,1,26,XRX,Buy,100,
2009,2,2,XRX,Sell,100,
2009,1,29,XRX,Buy,100,
2009,2,5,XRX,Sell,100,
2009,2,10,XRX,Buy,100,
2009,2,18,XRX,Sell,100,
2009,6,3,XRX,Buy,100,
2009,6,10,XRX,Sell,100,
2009,6,12,XRX,Buy,100,
2009,6,19,XRX,Sell,100,
2009,7,21,XRX,Buy,100,
2009,7,28,XRX,Sell,100,
2009,3,5,ZION,Buy,100,
2009,3,12,ZION,Sell,100,
